url,type
enotes.com/topic/Jane_Harrison,benign
redwings.nhl.com/club/roster.htm,benign
lasoccerlosangeles.com/,benign
rental-vacation.net/vacation/rentals~scr~Canada~srg~Quebec~sltcity~Montreal+QC~sltptype~Apartment.htm,benign
montreal-pq-ca.hotels-x.net/,benign
osu.edu/,benign
highbeam.com/doc/1N1-0EB77216674A89B5.html,benign
wikinvest.com/stock/AXA_(AXA),benign
en.wikipedia.org/wiki/Gregory_Ratoff,benign
nutquote.com/quote/Debbi_Fields,benign
perfectpeople.net/celebrity-star/6920/gidget-gein.htm,benign
http://sourceforge.net/directory/development/add_facet_filter?facet=natlanguage&constraint=Chinese+%28Simplified%29,benign
pitch.com/wayward/archives/2011/03/24/gen-x-997-and-981-kudl-are-now-replaced-by-adult-contemporary-music-past-and-present-updated,benign
glions.net/activities.html,benign
http://variety.com/2015/film/news/broken-hollywood-the-bizs-top-players-call-out-ways-industry-needs-to-change-1201416866/2015/biz/news/peter-chernin-new-businesses-must-be-created-to-keep-the-industry-vibrant-1201416775/,benign
torrentroom.com/torrent/117231-Macy-Gray-The-Very-Best-Of-2004.html,benign
facebook.com/pages/Merritt-College/114535925225532,benign
associatepublisher.com/e/k/ka/kansas_city_royals.htm,benign
sbinfocanada.about.com/od/management/a/jointventure.htm,benign
blogtoplist.com/rss/cultura.html,benign
http://tunein.com/radio/Europe-r101217/15480783/ca-pub-1542925551861702/TuneInSearch,benign
https://medium.com/@djpizzo/such-an-amazing-film-the-shots-of-kurt-as-an-innocent-little-kid-are-completely-heartbreaking-in-d6d5fbda23e8?source=latest,benign
cce.umontreal.ca/tcfa.htm,benign
weather.com/weather/today/Maple+Valley+WA+98038,benign
vurbmoto.com/blogs/vurb-weekly-classics-red-epic-and-movie/7086/,benign
pipl.com/directory/name/Crane/Ernie,benign
en.wikipedia.org/wiki/Canadian_Unitarian_Council,benign
angrychairmusic.com/,benign
twitter.com/iamgilly,benign
montblancguides.com/,benign
vintagecardprices.com/card-profile/163563/1961-Topps-Harry-Lavagetto-226-Baseball-Card-Value-Prices.htm,benign
majorleaguesoccertalk.com/english-premier-league-to-the-rescue-of-american-soccer-13309,benign
linkedin.com/in/douglasgordondds,benign
audible.com/search?searchNarrator=Wil+Wheaton,benign
sell.com/24411P,benign
http://buzzfil.net/article/5414/animaux/13-photos-de-chiens-prises-au-moment-le-plus-parfait-3.html?href=inner_website,benign
drleonardcoldwell.com/2010/08/09/poison-tap-water-exposed-as-soft-kill-weapon/,benign
nebiogrid.org/,benign
demographymatters.blogspot.com/2008/09/eurostat-on-european-populations-in.html,benign
biography.yourdictionary.com/juan-ruiz,benign
axa.ca/,benign
tvguide.com/celebrities/marguerite-chapman/163993,benign
reddotshooting.com/bolenbasepad.aspx,benign
oktosaychristmas.com/,benign
http://interpark.com/display/collectlist.do?_method=dcBook&sc.shopNo=0000400000&sc.dispNo=028&dispNm=028000&bookblockname=%ED%95%AB%EC%84%B8%EC%9D%BC&booklinkname=hotsale_more,benign
legacy.com/obituaries/heraldtribune/obituary.aspx?n=gerard-r-pelletier&pid=147973150,benign
hookandbullet.com/c/fishing-maple-valley-wa/,benign
http://nypost.com/2015/05/07/ex-fdny-commissioner-de-blasio-is-a-disaster/?share=email,benign
docstoc.com/docs/53408900/Dixon-Information,benign
lyricsmode.com/lyrics/m/martha_wainwright/,benign
gousfbulls.com/ViewArticle.dbml?DB_OEM_ID=7700&ATCLID=205120544,benign
mmadiehards.com/features/ufc-133-ivan-menjivar-quebec-finally-earning-recognition-in-mma/,benign
newswire.ca/en/story/59641/association-of-canadian-port-authorities-honours-fednav-head-for-outstanding-contribution-to-shipping-industry,benign
goodreads.com/book/show/2526.Blindness,benign
flyaow.com/flight/VanguardAirlines[NJ]_tickets_reservations_schedules.htm,benign
enotes.com/topic/CKAC,benign
city-data.com/school/Kansas-City-Kansas.html,benign
pubcrawler.com/Template/dsp_restaurant_zoom.cfm/flat/ID=143263,benign
authorandbookinfo.com/ngcoba/kn.htm,benign
onlineradio7.com/listen/CFLO_1047,benign
http://gfycat.com/javascript/new_account/common/angular-modal-app/modal-how-tos.html,benign
karate-kai.com/,benign
brfut.blogspot.com/2010/07/european-cup-1957-58.html,benign
answers.com/topic/new-england,benign
123people.co.uk/s/chris+ward,benign
scifi.about.com/od/futurefilms/tp/FILM_summer2009.htm,benign
photobucket.com/images/legendary%20pokemon/,benign
powerandmotoryacht.com/megayachts/0802christinao/,benign
icehockey.wikia.com/wiki/EHC_Olten,benign
absoluteastronomy.com/topics/Fletcher_Pratt,benign
accodata-solidgoldreggaedvd.blogspot.com/,benign
jacklondon.com/,benign
generasia.com/wiki/Over_(Hey!_Say!_JUMP),benign
cityofnewport.com/,benign
oaklandcarealtors.com/,benign
http://motthegioi.vn/the-gioi-cuoi/clip-my-nu-khoa-than-100-cuop-xe-tai-186215.html,benign
moopjaw.com/home.html,benign
http://digg.com/video/fully-functioning-3d-printed-caterpillar-bulldozer-is-adorably-small,benign
yelp.ca/biz/tri-express-montreal,benign
howardlanham.tripod.com/album/album2.htm,benign
nocturnaleuphonyint.com/video/neuraxis-darkness-prevails-prosthetic-records,benign
canada.com/calgaryherald/news/entertainment/story.html?id=2613a549-27fe-4916-bb02-cdd7cab5f0a1,benign
ctwomensbasketballhalloffame.com/years/2004.html,benign
mlb.mlb.com/team/player.jsp?player_id=444434,benign
conceptcarz.com/vehicle/z17947/Mercury-Marauder.aspx.aspx,benign
pulpandpaper.net/,benign
pharmascience.cvmanager.com/careers/home.asp?region=qc&lang=e&site=web&call=srch&tp=job12,benign
beemazed.com/fort_wayne_indiana/links2.php?categid=248,benign
kdl.kyvl.org/static/drf/drf1940s/drf1940s_KUK-drf1949060801.html,benign
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E5%B7%A8%E4%B9%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FInoAwxva2pEyzD9f+%E7%BE%8E%E5%92%B2%E7%B5%90%E8%A1%A3+%23ero+%23douga+%23agesage,benign
zawya.com/story.cfm/sidZAWYA20110912110909/Harvard_Arab_Alumni_invites_Khaled_Al_Sabawi_to_Participate_as_a_Distinguished_Speaker_of_the_Energy_Panel_in_the_5th_Annual_Arab_Weekend_Conference_of_Harvard_Business_School,benign
jeffott.net/30Dj38/contact.html,benign
http://torcache.net/torrent/4A7C28FC3A204B254A3CE8CCBC4E88C8E144C377.torrent?title=[kickass.to]0sec.presents.game.of.thrones.s05e05.720p.hdtv.x264,benign
http://torcache.net/torrent/3208A0BE1476740FA3D0FE10E3FAE1FFBBD2FE7D.torrent?title=[kickass.to]james.axler.outlanders.30.40.graphic.audio,benign
filepie.us/?title=VIA_Rail,benign
erudit.org/revue/ri/2009/v64/n1/029540ar.html,benign
hangout.altsounds.com/news/138649-timothy-b-schmit-announces-autumn-tour.html,benign
http://deadspin.com/espns-chad-ford-has-been-retroactively-editing-draft-bo-1681631642/1681658049/layer/,benign
kansascityjerseys.com/fan/kansas-city-royals-baseballs,benign
http://allegro.pl/listing/user/listing.php?us_id=20995663&order=qd&price_from=20&price_to=20&string=Ko%C5%84c%C3%B3wki+do+szczoteczki+ORAL-B&search_scope=userItems-20995663&price_enabled=1&bmatch=s0-o-0113&sh_dwh_token=d0b6dd74a8394345128e20d296cb1c5e&sh_dwh_token=d0b6dd74a8394345128e20d296cb1c5e&sh_dwh_token=d0b6dd74a8394345128e20d296cb1c5e&sh_dwh_token=d0b6dd74a8394345128e20d296cb1c5e,benign
wn.com/Academy_Award_for_Best_Foreign_Language_Film,benign
commons.wikimedia.org/wiki/Category:Olympic_Villages,benign
http://allrecipes.com/Recipe/To-Die-For-Blueberry-Muffins/Detail.aspx?evt19=1&referringHubId=1,benign
hoovers.com/company/Black__Veatch_Corporation/ctftif-1.html,benign
en.wikipedia.org/wiki/Brad_Holman,benign
hanselman.com/blog/BlueBadge.aspx,benign
theclockdepot.com/seth-thomas-clocks.html,benign
musicstack.com/records-cds/rick+v,benign
thefullwiki.org/San_Francisco_%E2%80%93_Oakland_Bay_Bridge,benign
prowrestling.wikia.com/wiki/Al_Snow,benign
forumjar.com/list/752,benign
cjournal.concordia.ca/archives/20080131/stingers_roundup.php,benign
en.wikipedia.org/wiki/Andre_Ward,benign
lawyers.com/Criminal-Law/Wisconsin/Milwaukee/law-firms.html,benign
legacy.com/celebration/winstonsalem/celebrations-announcement.aspx?page=announcement&aid=147141928,benign
cbc.ca/news/canada/british-columbia/story/2011/03/16/bc-olympic-village-lawsuit.html,benign
tedjec.com/auctions/,benign
facebook.com/people/Simon-Danis-Pepin/5817793,benign
facebook.com/people/Yui-Takeshita/100001611015714,benign
top-topics.thefullwiki.org/American_voice_actors,benign
historytoday.com/ian-mortimer/what-hundred-years-war,benign
mikepride.com/current.asp,benign
http://emgn.com/entertainment/20-of-the-happiest-animals-ever-if-they-can-be-happy-why-cant-we/,benign
illinoisobserver.org/category/elections-2010/,benign
registrar.missouri.edu/,benign
http://otomoto.pl/maszyny-rolnicze/nowe-ogloszenie/nAGVhsAJiRWm5FoYpEIT36eETBLIdkQHotpFkyAiyrv.a7,benign
radar.oreilly.com/2010/05/-wordpress-as-book-publishing.html,benign
pktube.onepakistan.com/Sandhya/,benign
pbase.com/image/929344,benign
http://babal.net/news/view/111818/%D8%A7%D9%84%D9%85%D8%A4%D8%AA%D9%85%D8%B1-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9-%D9%84%D9%80%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D8%A9-%D9%84%D8%B2%D8%B1%D8%B9-%D8%A7%D9%84%D9%86%D8%AE%D8%A7%D8%B9-%D9%8A%D9%86%D8%A7%D9%82%D8%B4-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF-%D9%81%D9%89-%D8%B9%D9%84%D8%A7%D8%AC-%D8%A3%D9%85%D8%B1%D8%A7%D8%B6-%D8%A7%D9%84%D8%AF%D9%85,benign
docstoc.com/docs/49134970/ORGANIZATION-AND-PERSONNEL-AT-ARKANSAS-STATE-UNIVERSITY-BEEBE,benign
http://espn.go.com/blog/acc/post/_/id/81961/would-fsu-golson-be-answer-to-each-others-problems,benign
examiner.com/exploring-kansas-city-in-kansas-city/boley-building-a-historically-significant-downtown-structure,benign
http://xhamster.com/movies/4581360/phatass_with_great_bounce_on_this_sexy_black_woman.html?s=9,benign
youtube.com/watch?v=IXuHUg0skYA,benign
marquee.blogs.cnn.com/2011/09/26/abcs-pan-am-lifts-off/,benign
facebook.com/christopher.smalley,benign
en.wikipedia.org/wiki/Oskar_Lafontaine,benign
legacy.com/obituaries/auburnjournal/obituary.aspx?n=sally-marie-phipps&pid=150763819,benign
gantdaily.com/2011/05/15/phillys-fine-fill-in-despite-recent-slump-john-mayberry-jr-still-blossoming/,benign
ritchie.gather.com/,benign
http://techcrunch.com/video/fcc-chairman-tom-wheeler-knows-who-makes-the-rules/518804861/,benign
aroza48.blogspot.com/,benign
videostravelguide.com/Virgin%20Islands/,benign
yourbittorrent.com/?q=los-reyes-del-nuevo-milenio,benign
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%82%B2%E3%82%A4%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2F0dLvH41BInnup4Hz+%E5%85%A8%E8%BA%AB%E6%8B%B7%E5%95%8F%E3%81%95%E3%82%8C%E6%82%B6%E3%81%88%E7%8B%82%E3%81%86%E5%B0%91%E5%B9%B4%E3%81%AF+%23ero+%23douga+%23agesage,benign
itunes.apple.com/us/album/jetsgo-single/id431533083,benign
jennashea.xanga.com/,benign
baseballjump.com/baseball-memorabilia/kansas-city-royals,benign
usidentify.com/l/ehle,benign
thulegreenlandsite.com/whitley/whitley.html,benign
cdbaby.com/cd/MoeTar,benign
http://pikabu.ru/tag/%D1%80%D0%B0%D0%B7%D0%BE%D0%B1%D0%BB%D0%B0%D1%87%D0%B5%D0%BD%D0%B8%D0%B5/hot,benign
setlist.fm/setlist/ozzy-osbourne/2011/olympiahalle-munich-germany-6bd31ada.html,benign
worthpoint.com/worthopedia/germany-hensoldt-telescopic-sight-zf-4x24-mod-ii-h-k,benign
youtube.com/watch?v=O5d14uGUes8,benign
stylusmagazine.com/articles/the_rubber_room/reynols-hearse-akufen-and-dsp.htm,benign
oaklandgolfpro.com/leagues/mens_league,benign
facebook.com/people/Shelley-Berman/1375097746,benign
lyricsmania.com/a_perfect_murder_lyrics.html,benign
en.wikipedia.org/wiki/MoeTar,benign
en.wikipedia.org/wiki/Steven_Fletcher_(disambiguation),benign
youtube.com/watch?v=1_hnTNlYCbw,benign
tomshardware.com/forum/23993-4-kcbs,benign
en.wikipedia.org/wiki/Benjamin_Joseph_Frobisher,benign
http://indianexpress.com/article/news-archive/web/mha-to-states-recruit-more-women-in-police-forces/,benign
homeaway.com/vacation-rental/p15258,benign
joannierochette.org/contact-us/,benign
cheapohiostatetickets.com/,benign
usgwtombstones.org/southcarolina/spartanburg.html,benign
poetry-online.org/wyatt_they_flee_from_me.htm,benign
tanyahoughton.blogspot.com/,benign
wavefashion.com/,benign
thecia.com.au/reviews/s/sabah.shtml,benign
ibexshow.com/,benign
facebook.com/colten.colwell,benign
ca.linkedin.com/pub/harold-fisher/2/256/292,benign
brokeback-mountain.blogspot.com/,benign
http://thenextweb.com/media/2014/10/15/cable-required-hbo-will-launch-standalone-streaming-service-us-next-year/gtm.js,benign
commons.wikimedia.org/wiki/Category:1948_births,benign
newssummaryhis.blogspot.com/,benign
mylife.com/carole-daoust,benign
arrival.aeroplan.com/ideas-rewards,benign
4shared.com/audio/QOmxunpu/Kanie_West__Jamie_Fox_-_Gold_D.html,benign
last.fm/music/Eric+Gales,benign
classmates.com/directory/college/Columbia%20College?org=17475461,benign
athletics.wvutech.edu/men_s_sports/basketball,benign
manta.com/c/mmcbxbf/taxi-advertising,benign
onlineworldofwrestling.com/profiles/t/tarzan-tyler.html,benign
myweb.cableone.net/%7Eelk330/Websites/ElksLodgeWebPages.html,benign
gpacsports.com/,benign
punknews.org/review/8299,benign
sportales.com/soccer/top-20-young-english-players-under-20/,benign
cmswebsiteservices.com/portfolio/e-commerce-websites,benign
en.wikipedia.org/wiki/Rob_Starke,benign
yourvietbooks.com/2011/07/droit-des-contrats-bibliographie-french.html,benign
bangor-maine.com/,benign
itunes.apple.com/us/album/how-west-was-won-soundtrack/id61074133,benign
stockhouse.com/News/CanadianReleasesDetail.aspx?n=8356675,benign
uk.ask.com/wiki/Louis_XVI,benign
alexa.com/siteinfo/teletoon.com,benign
fordfocus2012.org/,benign
music.yahoo.com/simple-plan/albums/perfect-canada-cd--192641709,benign
en.wikipedia.org/wiki/CJFM-FM,benign
angelsinorder.blogspot.com/2010/04/1960-expansion-draft-picks.html,benign
clinicbook.com/dr-michel-denis-joseph-gauthier,benign
stonebridgewedding.com/,benign
k-state.edu/agr/,benign
djsavailable.com/ourDJs.html,benign
facebook.com/kash.woodward,benign
virtualtourist.com/hotels/Caribbean_and_Central_America/Martinique/Fort_de_France-1707435/Hotels_and_Accommodations-Fort_de_France-TG-C-1.html,benign
lib.uchicago.edu/e/su/cja/chicagovenues.html,benign
http://megogo.net/ru/news/view/1839181-desyatki-pogibshih-v-rezultate-novogo-zemletryaseniya-v-nepale.html,benign
disparue.org/gallery/3/alias/2/,benign
faculty.arts.ubc.ca/graham/ritchie.htm,benign
uniontownfirefighters.4t.com/,benign
answers.com/topic/john-bassett,benign
drfosterhealth.co.uk/consultant-guide/Mr-Jason-Bernard-3475669.aspx,benign
torrentreactor.net/search.php?search=2&words=le-journal-de-lady-m-1993&lang=,benign
columbiamissourian.com/stories/2011/03/16/columbia-college-mens-basketball-loses-naia-tournament/,benign
whatifsports.com/beyondtheboxscore/?article=2010NFL_NFCNorthPreview,benign
imdb.com/title/tt0444742/,benign
teslarealtoreel.com/,benign
canada.com/nationalpost/news/story.html?id=3047ba8e-969f-4ba1-b4d1-bb9fcb47351e,benign
en.wikipedia.org/wiki/German_language,benign
http://perezhilton.com/2015-05-13-mcdonalds-hamburger-hunky-twitter-takeover-snapchat/?from=readmore_perezhilton&,benign
espn.go.com/blog/big12/tag/_/name/jeff-fitzgerald,benign
breese.illinois.freemls.us/,benign
banglasong.jimdo.com/a/abdul-alim-bangla-mp3-song-for-free-download/,benign
http://depositphotos.com/login.html?url=%2F70267765%2Fstock-photo-creativity-team-working-together.html,benign
mailprint.com/printautomation.htm,benign
filepie.us/?title=Benjamin_Franklin,benign
themodeltradingpost.com/index.php?cPath=25_31,benign
http://indianexpress.com/article/india/india-others/with-third-maoist-arrest-pune-comes-under-police-scanner/,benign
viptickets.com/Sport/Golden-State-Warriors-tickets.html,benign
wikimapia.org/8139773/Bob-Hope-Airport-Economy-Parking-Lot-C,benign
hdaccessory.com/servlet/Page?template=Category-galaxy-tab-10.1,benign
liveforfilms.com/2010/08/28/enemy-mine-1985-movie-review/,benign
aceticket.com/house-of-blues-boston-schedule/ma/,benign
cfreference.net/,benign
gozips.uakron.edu/~agould/HTMLRhoads/fam02163.htm,benign
filmfreakcentral.net/screenreviews/brotherhoodofthewolf.htm,benign
bourbonlibrary.org/aahistory_thoroughbreds.htm,benign
kanebridge.com/kaneprls.asp?SellCode=CBFT,benign
mahalo.com/joel-anthony/,benign
wn.com/Pierrefonds-Roxboro,benign
amazon.com/Acoustic-Live-Nils-Lofgren/dp/B000007QET,benign
tributes.com/show/Jay-McShann-83728992,benign
blog.wellsfargo.com/environment/about.html,benign
en.wikipedia.org/wiki/Romulus_Ducharme,benign
singleserveespresso.com/archives/2006/11/review_green_blacks_organic_es.php,benign
pipl.com/directory/name/Chasse/Joel,benign
youtube.com/watch?v=1IiXacYEXp0,benign
britishcolumbia.compareschoolrankings.org/elementary/Georges_Vanier_Elementary/Surrey/Report_Card.aspx,benign
facebook.com/pages/CFMB/107472729281906,benign
the-top-tens.com/lists/the-funniest-stand-up-comedians.asp,benign
mmobay.net/auction_details.php?auction_id=270982,benign
gooddeal-hunting.com/,benign
linkedin.com/pub/dir/kenneth/gilbert,benign
manta.com/c/mtxmyvg/subtropolis-storage,benign
riohairstudio.com/,benign
billchamplinwebdesign.com/,benign
blackburnfoundationhorses.com/mares.htm,benign
vt-memorial.org/profiles/Couture-Nowak.html,benign
theyounginvincibles.com/,benign
moray-tourism.info/?s=raf+lossiemouth,benign
northdakota.hometownlocator.com/nd/cass/argusville.cfm,benign
ontheradio.net/wvnv,benign
amazon.com/Recall-Special-Limited-Arnold-Schwarzenegger/dp/B00005N918,benign
http://mylust.com/videos/159468/my-self-confident-wife-really-loves-missionary-position/,benign
http://megogo.net/ru/view/14499-priklyucheniya-sherloka-holmsa-i-doktora-vatsona-sokrovishcha-agry.html,benign
yelp.com/biz/the-mont-norman,benign
musclecarclub.com/musclecars/pontiac-gto/pontiac-gto.shtml,benign
tvguide.com/celebrities/rod-mckuen/172613,benign
torontolife.com/daily/informer/from-print-edition-informer/2011/03/08/not-asian-enough-jan-wong-on-the-phenomenon-of-“tiger-mom”-parenting/,benign
twincities.com/sports/ci_19074243?source=rss,benign
imdb.com/name/nm0446661/,benign
in.com/videos/watchvideo-hey-say-jump-hitomi-no-screen-pv-6555663.html,benign
dictionary.sensagent.com/topologie+de+réseau/fr-fr/,benign
spokeo.com/Quincy+Jones,benign
imdb.com/name/nm0000480/,benign
absoluteastronomy.com/topics/Joie_Lee,benign
http://alfalfalfa.com/tag/%E3%82%BB%E3%83%96%E3%83%B3%E3%82%A4%E3%83%AC%E3%83%96%E3%83%B3,benign
centerforinvestigativereporting.org/articles/bey-iv-guilty-on-all-charges-for-ordering-chauncey-bailey-two-other-men-killed-4858,benign
watcheroo.com/graham-watches.php,benign
finance.fortune.cnn.com/2011/08/04/fallen-angel-ex-mlb-player-charged-with-insider-trading/,benign
rootsweb.ancestry.com/~cancemet/SK/SKA0040/,benign
lacndb.com/Info.php?name=Paolo%20Renda,benign
http://thenextweb.com/la/2014/01/28/heart-panamanian-jungle-startup-village-grows/gtm.start,benign
mads.cbssports.com/mac-ad?celt=ifc&SP=18&POS=100&SITE=185&BRAND=59&NCAT=21691:21727:21836:&NODE=21836&PTYPE=6879&PGUID=TqsQvgq0Ht8AAD2Kkwk&DVAR_USER=anon&STAGING=0,benign
videosurf.com/pierre-marsan-112093,benign
uniformfreak.com/1vanguard.html,benign
scottss.com/,benign
courtreference.com/Spartanburg-County-South-Carolina-Courts.htm,benign
avvo.com/attorneys/75671-tx-dean-searle-213939.html,benign
youtube.com/watch?v=hK7MCzkk-bE,benign
bangladeshcanadaandbeyond.blogspot.com/2011/02/father-emmanuel-garcia-sj-first-native_2434.html,benign
chacha.com/question/indiana-michigan-power-%3F-company,benign
andersonsbutchers.com/,benign
mamamonk.com/,benign
thestar.com/sports/soccer/mls/torontofc/article/1040929--tfc-enters-champions-league-match-on-a-roll,benign
scotsman.com/news/education/graduations_robert_gordon_university_1_760191,benign
cohenfitch.com/,benign
new.music.yahoo.com/vase/,benign
http://tobogo.net/cdsb/board.php?board=qatorrent&bm=view&no=4277&category=&auth=&page=1&search=&keyword=&recom=,benign
federalreserve.gov/aboutthefed/bios/board/bernanke.htm,benign
outlawvern.com/,benign
sourcewatch.org/index.php?title=Royal_Society,benign
mikespizza.us/,benign
wdwinfo.com/universal/index.htm,benign
bookrags.com/Anne_H%C3%A9bert,benign
facebook.com/pages/WDAF-TV/109346999084066?sk=info,benign
http://torcache.net/torrent/4E0D7FB019BA30EC671BE08255347C0A86E91D1C.torrent?title=[kickass.to]fast.and.furious.7.2015.italian.ld.dual.480p.hqts.x264.ig,benign
belledejour-uk.blogspot.com/,benign
http://codecanyon.net/item/get-notified-viral-facebook-notifications-for-wp/11237346,benign
linkedin.com/directory/people/F62.html,benign
en.wikipedia.org/wiki/List_of_Montreal_Maroons_players,benign
livestrong.com/thedailyplate/nutrition-calories/food/beavertails/beavertail/,benign
blackburntennis.blogspot.com/,benign
theinsects.co.uk/,benign
bayt.com/en/job/?xid=1682046,benign
myasianpop.blogspot.com/2010/04/kamenashi-kazuya.html,benign
therxforum.com/showthread.php?t=872374&goto=newpost,benign
trueslant.com/charlesjohnson/2010/04/08/glenn-beck-promotes-theocracy-and-interviews-david-barton-speaker-at-neo-nazi-rallies/,benign
pierrebourqueart.com/,benign
kugli.com/Classifieds/city/Ljubljana-180531-Ljubljana_Slovenia-SI61/search/bolnica/,benign
ipesbd.com/,benign
absoluteastronomy.com/topics/John_Markoff,benign
myspace.com/ljlaxin4life,benign
amazon.com/One-Live-Kiss/dp/B001IBEQP0,benign
names.whitepages.com/james/cornwall,benign
facebook.com/tokiohotel,benign
missourisportsmag.com/?p=9261,benign
local.yahoo.com/info-18611978-assurant-employee-benefits-addison,benign
egyptianplayers.com/nationalteams/nationalteam.htm,benign
wecanflyhigher.com/,benign
youtube.com/watch?v=kD6TnkPhEys,benign
facebook.com/bernieworrell,benign
http://jezebel.com/this-week-in-tabloids-kim-kardashian-is-pregnant-and-i-1704229450/+LeahBeckmann,benign
msg.com/press/msg-announces-new-york-rangers-2010-11-telecast-schedule-1.50049,benign
reunion.com/l3-7112/,benign
http://seasonvar.ru/serial-10285-National_Geographic_Velikie_rejdy_Vtoroj_mirovoj_vojny.html,benign
standrewchurch.org/,benign
badlefthook.com/event/uAv4E1KT,benign
stacey-jackson.com/,benign
192.com/atoz/people/sutherland/lorraine/,benign
wordsmith.org/words/pignus.html,benign
http://tobogo.net/cdsb/board.php?board=qaetc&bm=view&no=7291&category=&auth=&page=1&search=&keyword=&recom=,benign
oneworldfairtrade.net/,benign
auburn.edu/main/prospectivestudents.html,benign
eliteskills.com/analysis_poetry/Wreck_of_the_Julie_Plante_A_Legend_of_Lac_St_Pierre_The_by_William_Henry_Drummond_analysis.php,benign
411s.ca/ie.aspx?WebURL=www.humptydumpty.com,benign
mirrorfootball.co.uk/news/Wolves-fans-film-themselves-urinating-on-West-Bromwich-Albion-pitch-after-Black-Country-derby-defeat-article814342.html,benign
youtube.com/watch?v=qOU4EEU1OtQ,benign
theblackparade.net/f61/,benign
farmgatemarket.com/delismoked-meat.html,benign
fandango.com/georgegabbyhayes/filmography/p31223,benign
iontelevision.com/,benign
oleole.com/sol-davis/plfnm.html,benign
ocsphoneguy.blogspot.com/,benign
portagepotatofest.ca/,benign
investing.businessweek.com/businessweek/research/stocks/people/relationship.asp?personId=282471&ticker=KCLI:US&previousCapId=282455&previousTitle=Kansas%20City%20Life%20Insurance%20Co,benign
genforum.genealogy.com/leffler/,benign
symantec.com/security_response/writeup.jsp?docid=2000-122112-4547-99,benign
http://censor.net.ua/tag/1691/%D0%9C%D0%B5%D0%B4%D0%B2%D0%B5%D0%B4%D0%B5%D0%B2/jokes/page/1,benign
polarblairsden.com/actorsjoycejameson.html,benign
start.cortera.com/company/research/k6s5kyo9r/steuben-coal-anthony-min/,benign
mbendi.com/land/eu/si/index.htm,benign
imdb.com/name/nm0071818/,benign
enotes.com/topic/New_Zealand_national_rugby_league_team,benign
spfowlfarm.com/,benign
videosurf.com/william-cornelius-van-horne-183764,benign
readprint.com/author-8742/Maurice-Cornforth-books,benign
amazon.com/Tiger-Next-Door-Joe-Taft/dp/B00346UX40,benign
http://qz.com/401259/bill-simmons-espns-brightest-flower-and-thorn-in-its-side-is-leaving-the-network/,benign
igougo.com/attractions-reviews-b56475-Montreal-Notre-Dame-des-Neiges_Cemetery.html,benign
classicalmusicsentinel.com/THRONE/throne-hamelin-etudes.html,benign
mystore411.com/store/view/539441/Canada/Subway-Montreal,benign
spoke.com/info/pZTe6kX/PhilVillapiano,benign
youtube.com/watch?v=2LSuS9fsLB4,benign
wiki.kernelnewbies.org/WhyReiser4IsNotIn,benign
youtube.com/watch?v=moTQ9mplPnc,benign
linkedin.com/directory/people/sandos.html,benign
whitepages.com/people/jean-pouliot-2,benign
myspace.com/dexterbluestime,benign
rap-up.com/2009/10/09/album-cover-lady-gaga-the-fame-monster/,benign
philadelphia.cbslocal.com/2011/08/10/neshaminy-schoolteachers-plan-tight-work-rules-during-contract-talks/,benign
http://thenextweb.com/apps/2011/07/24/the-complete-list-of-top-instagram-apps/teenytile/gtm.js,benign
http://distractify.com/post/related/id/555229234a0c4ba057d5da5d/skip/40/limit/10/back/0,benign
examiner.com/music-in-san-francisco/presenting-the-cathedral-of-christ-the-light-a-new-stunning-venue-for-choral-and-organ-music,benign
worldnavalships.com/forums/showthread.php?t=1298&page=222,benign
espn.go.com/mens-college-basketball/team/_/id/66/iowa-state-cyclones,benign
collider.com/alex-kurtzman-roberto-orci-cowboys-aliens-star-trek-2-interview/106106/,benign
spinellitoyotalachine.com/en/toyota-promotions/in-house/2011-toyota-matrix-for-sale-2011-matrix-toyota-in-montreal/91959/,benign
ticketwood.com/mls/Seattle-Sounders-FC-vs-Vancouver-Whitecaps-FC-Tickets/index.php,benign
fcciq.com/e_trustees.asp,benign
http://dantri.com.vn/chinh-tri/cu-ong-98-tuoi-nho-lai-le-ket-nap-dang-76-nam-truoc-1028202.htm,benign
antiochian.org/BishopTHOMAS,benign
alphasig1845.ning.com/,benign
mfhn.com/lalonde/i664.asp,benign
famoushookups.com/site/celebrity_profile.php?name=Jeff-Skoll&celebid=12679,benign
chasebank.locationsmap.com/,benign
pipl.com/directory/name/Shorten/Derek,benign
weather.msn.com/region.aspx?wealocations=Pacific+Ocean,benign
embassyofheaven.com/current/johnjoe.htm,benign
al.com/sports/index.ssf/2011/09/texas_am_101_for_sec_fans_all.html,benign
publicrecords.searchsystems.net/United_States_Free_Public_Records_by_State/Missouri_Public_Records/Missouri_Counties_Free_Public_Records/Jackson_County/,benign
